TIC ID,TOI,Period (days),Duration (hours),Depth (mmag),Planet SNR,Sectors,label
422457210,6163.01,9.9754699,3.465,28.641624,36.0,"42,56",transit
239542854,6164.01,3.6948038,1.203,18.878007,30.0,56,transit
287863314,6165.01,4.3172876,2.178,26.064019,14.0,56,transit
190822775,6166.01,1.8021196,2.407,16.879092,45.0,"15,16,56",transit
330665027,6167.01,6.7080688,4.67,5.029906,18.0,"16,56",transit
10593553,6168.01,5.0809743,4.08,6.216229,22.0,56,transit
193979250,6169.01,17.9661374,3.791,3.46141,16.0,"14,15,41,55,56",transit
51637609,6170.01,2.709631,3.282,11.810585,12.0,56,transit
67478724,6171.01,3.7473877,4.812,4.24047,11.0,56,transit
26583436,6172.01,6.1429164,4.475,4.211041,18.0,"14,15,40,54,55,56",false_positive
416486384,6173.01,3.8753785,4.275,4.369096,15.0,"15,16,41,55,56",transit
164280385,6174.01,3.5257269,3.457,4.82595,10.0,"16,56",transit
258738570,6175.01,4.1877227,1.891,18.439498,59.0,56,transit
298776943,6176.01,9.6422713,2.946,31.863594,24.0,"55,56",transit
331456189,6177.01,3.89989,1.888,11.610838,14.0,"16,56",transit
314649737,6178.01,5.8878118,1.815,10.656512,26.0,"15,16,56",transit
257056367,6179.01,19.2445211,5.3,19.116665,16.0,"15,16,56",transit
452743735,6180.01,2.7432173,2.595,27.840408,54.0,56,transit
199162630,6181.01,2.7649802,1.659,3.888462,14.0,56,false_positive
97249514,6182.01,4.7783263,5.374,5.559062,10.0,56,transit
351864831,6183.01,8.7311119,4.4,5.253538,15.0,"14,15,16,41,55,56",transit
257207557,6184.01,3.6153701,2.714,15.643616,69.0,56,transit
346077232,6185.01,6.3720834,1.322,6.161632,10.0,"17,24,57",transit
345333936,6186.01,1.4252334,1.673,7.518639,28.0,"17,24,57",false_positive
251894891,6187.01,5.5133822,3.601,8.538055,11.0,"24,57",transit
469702377,6188.01,4.7061119,3.03,2.78196,11.0,"16,17,56,57",transit
63844530,6189.01,5.5867425,2.46,17.168051,23.0,"15,16,56,57",transit
440636649,6190.01,3.5595352,1.027,3.268638,13.0,"17,57",transit
197743152,6191.01,3.7752321,1.465,8.01182,42.0,"16,56,57",transit
194234471,6192.01,3.563037,1.66,4.553341,12.0,"17,57",transit
387933822,6193.01,2.8953095,4.137,5.841748,23.0,"15,16,56,57",transit
176861415,6194.01,8.6738593,2.582,5.799177,8.0,57,transit
155258153,6195.01,3.1989808,0.785,2.02135,13.0,"17,57",transit
330944099,6196.01,3.6119975,4.013,13.088957,21.0,"16,17,24,56,57",transit
196261799,6197.01,3.7294859,3.315,7.749345,22.0,"17,57",transit
202514659,6198.01,3.6166109,2.711,7.64,21.0,57,transit
302201081,6199.01,3.8311803,1.892,1.271055,10.0,"17,42,43,57",transit
44621795,6200.01,3.1923193,1.548,5.619086,29.0,"17,57",transit
455727012,6201.01,2.9172231,1.243,9.195933,28.0,"17,57",transit
422223456,6202.01,2.8979408,2.932,4.900111,29.0,"16,17,56,57",transit
437756191,6203.01,25.1745344,4.865,3.029083,18.0,"17,57",transit
325410269,6204.01,4.0673088,2.623,11.8501,32.0,"16,56,57",transit
154351773,6205.01,3.9089363,4.636,8.053385,26.0,"16,56,57",transit
154576989,6206.01,13.1471808,4.471,8.382674,15.0,"16,56,57",transit
432422552,6207.01,9.7712443,3.956,37.812351,94.0,57,false_positive
326475995,6208.01,5.2266285,5.412,7.257376,31.0,"16,17,56,57",transit
200606486,6209.01,0.747693,0.684,3.734835,15.0,"16,56,57",transit
326116570,6210.01,7.8580085,6.999,4.763789,27.0,"16,17,56,57",transit
25758870,6211.01,10.3473602,2.365,8.387051,12.0,"17,57",transit
173671381,6212.01,3.6444426,3.296,6.835553,14.0,"16,17,57",transit
430751891,6213.01,2.3921761,2.792,8.7646,18.0,"16,56,57",transit
314088020,6214.01,7.0346299,2.565,4.074805,14.0,"15,16,17,56,57",transit
431114892,6215.01,2.0323202,2.786,9.701928,30.0,"16,17,56,57",transit
428317266,6216.01,29.5406035,3.382,14.278623,29.0,"16,17,24,57",transit
375116172,6217.01,3.0365848,3.089,8.922225,18.0,"15,16,55,56,57",transit
202283090,6218.01,5.1570194,2.42,18.159033,80.0,57,transit
252585354,6219.01,2.4784193,1.687,4.25355,10.0,"16,17,57",transit
325653071,6220.01,19.6518502,2.525,3.398238,14.0,"16,56,57",transit
456910600,6221.01,9.8326403,4.827,3.008396,13.0,"17,42,43,57,70,71",transit
150907983,6222.01,9.4321076,3.852,7.683737,19.0,57,transit
288144647,6223.01,3.8553342,1.895,7.215842,17.0,57,transit
66726479,6224.01,1.5554236,1.916,19.886033,34.0,"16,17,57",transit
352147273,6225.01,8.555965,1.865,13.517614,11.0,"17,57",transit
176789447,6226.01,3.8857292,1.928,6.768907,13.0,"17,57",transit
53874375,6227.01,3.0922512,1.936,49.013144,19.0,57,transit
66788350,6228.01,3.3338016,2.902,5.551423,39.0,"16,17,56,57",transit
437736517,6229.01,4.6071277,2.266,19.255907,28.0,"17,57",transit
252610172,6230.01,4.3518774,3.284,7.279236,24.0,"16,17,57",transit
406783172,6231.01,24.8366994,4.793,11.8973,21.0,"16,17,24,57",transit
202087931,6232.01,9.8538051,4.048,16.153727,28.0,"17,57",transit
431660224,6233.01,3.7069545,2.38,8.464739,35.0,"24,57",transit
202282233,6234.01,6.6283182,4.344,5.854847,15.0,"17,57",transit
150902766,6235.01,7.8209807,1.183,16.569265,13.0,57,transit
405532603,6236.01,3.3045926,1.322,9.418235,42.0,57,transit
430431091,6237.01,4.1533998,3.857,6.581008,13.0,"16,56,57",transit
125489084,6238.01,5.7419523,2.08,8.556658,11.0,"16,17,57",transit
319294834,6239.01,6.0749198,2.728,6.892369,15.0,"17,24,57",transit
249776059,6240.01,1.1797412,3.391,7.760281,33.0,"16,56,57",transit
15654898,6241.01,3.7812464,2.13,2.740597,12.0,"17,57",transit
437740083,6242.01,5.6020298,1.893,6.693525,35.0,"17,57",false_positive
276250096,6243.01,3.5653226,1.7,0.979776,11.0,"16,17,56,57",transit
431216437,6244.01,2.5553078,2.332,14.074022,169.0,"16,17,57",transit
446157122,6245.01,3.21499374162644,0.702266441411609,1.563314,8.336911,"19,20,26,40,52,53,59,60",transit
388505345,6246.01,6.77864033372871,1.89639430047245,1.245364,11.1778145,"52,53,58,59",transit
418301643,6247.01,24.091624,4.759,0.565816,17.0,"17,18,19,24,25,52,57,58,59,77,78,79,84,85",transit
154304816,6248.01,3.85289330861965,2.2041562469395,8.865567,18.92265,"56,57",transit
456260074,6249.01,1092.00229897156,5.60492896452886,1.836011,30.469858,"20,60",transit
456260074,6249.02,15.5739142526762,2.42692621286294,0.847117,8.035878,"20,60",transit
455737331,6250.01,1076.60941651454,6.78038313840184,0.68055,11.369339,"17,57",transit
52005579,6251.01,12.7614705843325,1.04977611413834,1.320243,9.489927,"42,43,57,70",transit
307734818,6252.01,2.1077445,1.779,36.576418,25.0,49,transit
287152495,6253.01,9.234734841313,0.961997187785116,0.385078,7.2694163,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60",transit
432758245,6254.01,1.53611368167626,1.13703017454937,0.590559,7.1577888,"17,57",transit
261135533,6255.01,0.238182333577565,0.476353557961978,0.536461,11.5334835,"16,56",transit
373017793,6256.01,7.99455027678079,4.76453625502729,0.526691,8.384741,"52,58,59",transit
237204346,6257.01,6.54520144213766,4.19311244411609,0.386622,9.30532,"18,19,24,57,58,59,60",transit
435878153,6258.01,0.557086891906361,0.991697527366155,1.081081,7.712143,"17,57",transit
294497466,6259.01,3.2376482,2.038,0.758108,12.0,"9,10,35,36,62",transit
60984804,6260.01,2.3898191,2.766,0.228029,17.0,"8,35,62",transit
181748381,6261.01,5.4920894,2.934,4.310231,29.0,"8,9,35,61,62",transit
180575165,6262.01,1.4945947,2.71,0.304049,10.0,"35,61,62",transit
293547742,6263.01,3.0178746,2.679,0.209567,9.0,"8,9,35,36,62",transit
291471222,6264.01,5.6928845,4.261,0.315995,10.0,"7,8,9,33,34,35,61,62",transit
344927749,6265.01,5.7935723,3.395,0.144413,13.0,"8,35,45,46,62,72",transit
344927749,6265.02,4.1793325,3.012,0.110751,9.0,"8,35,45,46,62,72",transit
193023697,6266.01,2.7895524,1.969,0.2845,10.0,"9,36,62",transit
296737508,6267.01,733.99109376,4.719,1.820133,23.0,"8,35,62",transit
434477274,6268.01,2.8959153305136,1.7993552035741,7.673825,20.659163,62,transit
168281028,6269.01,4.37446138036514,3.04844944149777,3.557246,17.267347,62,transit
192976435,6270.01,4.227538872745116,4.430571629797188,9.462646,27.440392,"62,63",transit
134528212,6271.01,1.6046069881626306,2.276121793769341,18.258822,17.003588,"61,62",transit
33303538,6272.01,2.51414058793831,2.54190140010579,3.888336,22.879612,62,transit
142211778,6273.01,3.05205702480118,3.48177919898711,10.257581,11.614146,63,transit
465933345,6274.01,1.1109316147603423,1.9803067981906648,2.421104,11.329898,"63,64",transit
49043968,6275.01,6.24622520490738,4.25083606822295,14.504751,60.30014,63,transit
397362481,6276.01,6.203160787553441,1.598737943715926,0.228941,9.706822,"63,64",transit
397362481,6276.02,4.4660679656068965,1.6847831806693867,0.228792,11.220005,"63,64",transit
397362481,6276.03,7.87086605309432,1.63558979885999,0.207173,8.474716,"63,64",transit
462206806,6277.01,3.3733920801237622,2.854459458022206,17.921965,94.818214,"63,64",transit
157230659,6278.01,7.53376570240877,5.58438360869278,5.111908,7.1724796,63,transit
449951606,6279.01,5.1681189,3.736,1.911492,17.0,"10,11,63",false_positive
370877263,6280.01,15.9865412,1.636,1.576547,19.0,"9,10,11,36,38,63,64,65",false_positive
152569268,6281.01,1.0542548,1.271,0.459364,13.0,"10,36,37,63",transit
370009806,6282.01,12.4751631,3.937,0.256264,12.0,"1,2,3,13,27,28,29,30,63,67,68,69",transit
361218772,6283.01,51.6708185,3.449,5.111717,21.0,"9,10,11,36,37,38,63",transit
286763141,6284.01,3.4475935,1.731,0.347491,9.0,"9,35,36,62,63",transit
308778563,6285.01,6.8581311,5.186,3.033438,42.0,"18,58",transit
354285962,6286.01,5.6289226,9.272,2.010472,20.0,"18,24,25,52,57,58",false_positive
22712134,6287.01,1.640758,1.326,2.313997,11.0,"18,58",transit
240714633,6288.01,18.0370154,2.356,9.109434,16.0,"17,57,58",transit
292469572,6289.01,3.7077543,2.662,10.816605,26.0,"18,58",transit
256576519,6290.01,17.6037996,3.574,0.958042,11.0,"16,17,18,24,57,58",transit
26390980,6291.01,5.2556421,3.434,4.776875,17.0,"18,42,43,44,58",transit
238751619,6292.01,0.8236066,1.71,1.184098,16.0,"18,58",transit
34977731,6293.01,13.3673993,3.63,11.21694,20.0,"18,42,43,58",transit
34977731,6293.02,405.0756576,5.339,16.780952,9.0,"18,42,43,58",transit
434813314,6294.01,9.288704,3.019,15.356164,48.0,"24,57,58",transit
456171328,6295.01,1106.220834,3.759,6.809331,15.0,"18,58",transit
373894336,6296.01,4.2234273,4.384,8.660624,20.0,58,transit
369907772,6297.01,4.2771464,3.867,6.647643,39.0,"18,58",transit
285233023,6298.01,2.8577028,2.264,2.930009,11.0,"17,18,24,58",false_positive
285505979,6299.01,4.7089027,0.942,2.637196,19.0,"18,58",transit
271747067,6300.01,2.8976822,1.973,8.285299,29.0,"17,18,24,57,58",transit
326809267,6301.01,7.1436336,5.668,5.666016,25.0,"17,18,58",transit
177712122,6302.01,2.8465714,1.419,18.252881,29.0,"18,58",transit
186810676,6303.01,9.4852479,2.713,35.779427,36.0,"18,58",transit
186989177,6304.01,3.645356,4.787,5.379011,23.0,"18,58",transit
320505267,6305.01,6.6245939,2.751,3.835071,11.0,"17,57,58",transit
445370101,6306.01,3.662222,4.253,4.370186,29.0,"17,18,58",transit
202869426,6307.01,2.4589458,1.553,34.632113,15.0,58,transit
301414902,6308.01,1.7555108,1.355,14.66373,30.0,"18,58",transit
412887082,6309.01,28.8005547,3.773,7.946196,18.0,"16,17,24,57,58",transit
353893493,6310.01,3.3528597,2.08,1.914755,21.0,"18,42,43,44,58",transit
52260140,6311.01,6.2808216,3.366,8.487718,20.0,"18,24,58",transit
470724594,6312.01,16.8498547,3.778,4.27862,25.0,"17,18,24,57,58",transit
192487723,6313.01,4.9570983,6.687,5.289542,13.0,"18,58",transit
272218608,6314.01,3.1777383,3.922,9.54638,35.0,"17,18,24,57,58",transit
354742440,6315.01,4.4532909,6.572,3.116188,37.0,"17,18,24,57,58",transit
444753130,6316.01,3.0057526,3.594,13.293372,44.0,"18,25,58",transit
85281192,6317.01,4.244335,1.969,20.147035,13.0,58,transit
292852583,6318.01,5.8310296,0.682,2.299852,9.0,"18,58",transit
12980264,6319.01,3.2964006,3.959,6.532947,57.0,"18,58",transit
196474344,6320.01,3.6360128,4.088,16.083201,68.0,"17,57,58",transit
301991463,6321.01,2.9086778,2.887,11.266306,30.0,"18,58",transit
270132709,6322.01,4.2807899,3.9,6.47178,25.0,"17,24,57,58",transit
63586213,6323.01,4.071096,2.988,6.394235,26.0,"18,58",transit
372207328,6324.01,0.2792211,0.409,0.846118,23.0,"16,17,18,24,58",transit
200775844,6325.01,3.7307609,1.587,13.819974,17.0,58,transit
307201632,6326.01,2.3556749,3.351,10.228982,98.0,"17,57,58",transit
196973090,6327.01,10.4612769,3.208,10.076647,25.0,"17,58",transit
249884767,6328.01,16.672227,2.703,4.189242,19.0,"18,58",transit
283845022,6329.01,15.2334037,1.947,3.941855,10.0,"17,18,58",transit
308120029,6330.01,6.8498533,1.525,36.583156,22.0,58,transit
415875608,6331.01,5.4454541,3.41,6.240253,18.0,"18,58",transit
101133275,6332.01,1.6630135,3.133,6.494717,18.0,"18,58",transit
5724439,6333.01,2.7205913,2.321,0.983036,11.0,"18,42,58",transit
63718617,6334.01,3.8363055,7.175,4.200141,50.0,"18,58",transit
407156755,6335.01,4.7924038,6.012,2.785226,29.0,"17,18,24,25,58",transit
327126871,6336.01,39.810528,3.576,3.373188,11.0,"17,24,57,58",transit
381591826,6337.01,6.8793455,1.299,18.042011,13.0,"18,58",transit
186715217,6338.01,1.4491171,1.051,25.690412,18.0,58,transit
332496784,6339.01,2.5938771,2.706,1.058022,14.0,"18,58",transit
376765646,6340.01,8.2686298,4.906,3.970187,35.0,"18,24,25,52,57,58",transit
285328782,6341.01,2.7182588,1.682,13.473642,36.0,"17,18,24,58",transit
184739529,6342.01,9.3568116,1.117,31.586348,52.0,"18,58",transit
256349966,6343.01,14.5877856,3.517,3.669468,28.0,"17,18,24,25,57,58",false_positive
327093061,6344.01,3.5297965,3.283,12.141016,36.0,"18,58",transit
241062925,6345.01,6.2378654,3.174,1.958262,16.0,"18,58",transit
260040728,6346.01,6.3111727,3.039,15.85292,19.0,"19,59",transit
467690903,6347.01,3.9332583,4.438,5.488129,43.0,59,transit
321258259,6348.01,3.6894234,2.085,5.970564,12.0,"19,59",transit
470450936,6349.01,2.7934699,2.8,2.694882,15.0,"19,59",transit
266609407,6350.01,2.4766677,2.457,10.612655,22.0,"19,59",transit
392674549,6351.01,6.7510278,4.011,6.916408,18.0,"19,59",transit
459102737,6352.01,7.4562671,1.682,3.377545,26.0,"19,59",transit
259810421,6353.01,2.5048108,3.434,6.747056,30.0,"19,59",transit
355418639,6354.01,18.7541398,3.925,6.903296,20.0,"19,59",transit
98613492,6355.01,1.0617107,1.067,2.575161,22.0,"19,59",false_positive
9136777,6356.01,3.7799201,3.493,18.129224,128.0,"19,59",transit
122881136,6357.01,5.1941869,1.581,6.484887,9.0,"19,59",transit
259708416,6358.01,5.3802465,3.538,4.165263,15.0,"19,59",transit
267617257,6359.01,2.4398136,3.751,4.747431,18.0,"19,59",transit
458987621,6360.01,1.9765848,1.347,3.730477,31.0,"19,59",transit
450308346,6361.01,5.9419732,2.361,23.935294,22.0,59,transit
148514918,6362.01,6.0602101,3.036,9.724933,17.0,"19,59",transit
311284709,6363.01,6.583694,4.635,5.335367,41.0,"19,59",transit
407517154,6364.01,25.8866192,3.737,15.214119,30.0,"18,19,24,25,52,58,59",transit
272994016,6365.01,3.0496565,3.455,7.36559,15.0,"19,59",transit
279851358,6366.01,18.893475,3.457,6.809331,36.0,"19,59",transit
259502942,6367.01,2.1653281,2.732,20.547506,13.0,59,transit
274002141,6368.01,1.6197991,0.95,34.297007,12.0,59,false_positive
274472658,6369.01,13.2329062,6.245,3.263193,21.0,"19,59",transit
251705938,6370.01,2.9124991,4.175,8.001976,82.0,"18,58,59",transit
279725262,6371.01,1.8597817,1.156,6.074282,39.0,"19,59",transit
115899725,6372.01,6.5587386,2.196,1.516747,13.0,"19,43,44,45,59",transit
286951368,6373.01,4.9613647,4.318,6.585378,30.0,"19,59",transit
468501184,6374.01,4.5944948,3.482,11.840221,62.0,"18,19,24,58,59",transit
390410937,6375.01,3.0679061,2.645,7.784338,26.0,"18,19,58,59",transit
9441591,6376.01,4.7185893,5.576,4.207771,17.0,"19,59",transit
187532854,6377.01,1.6513066,0.82,1.90279,10.0,"19,59",false_positive
251594291,6378.01,12.9589981,3.683,18.343425,21.0,"18,58,59",transit
450308271,6379.01,1.5057127,0.244,5.849389,12.0,59,transit
458890024,6380.01,5.1404883,1.988,3.148854,20.0,"18,19,59",transit
470653603,6381.01,8.9270275,2.409,2.565366,23.0,"19,59",transit
367522211,6382.01,35.3712924,1.907,4.761608,10.0,"19,43,44,45,59",transit
328513434,6383.01,1.7904917,1.223,52.626682,28.0,59,transit
16550540,6384.01,2.4810218,1.541,27.124383,15.0,60,transit
16552586,6385.01,2.8895991,3.647,14.851931,43.0,"20,47,60",transit
138344895,6386.01,6.2663565,1.359,6.228241,12.0,"19,20,40,52,53,59,60",transit
459982699,6387.01,1.1669652,0.562,31.025364,49.0,"40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60",transit
16776356,6388.01,1.3940614,0.925,9.972545,15.0,60,transit
239159011,6389.01,15.8034785,1.648,7.626879,16.0,"20,44,45,46,47,60",transit
318071201,6390.01,5.2434358,2.19,8.892668,28.0,"20,47,60",transit
171922657,6391.01,5.01345,3.437,8.312651,29.0,"20,44,45,60",transit
88460991,6392.01,6.9603975,3.734,6.772184,25.0,"20,47,60",transit
147821208,6393.01,9.5315703,2.695,1.189533,10.0,"14,20,40,41,47,60",transit
309512152,6394.01,13.026976,5.16,11.263015,38.0,"20,60",transit
191998744,6395.01,2.8140328,4.309,5.711856,22.0,"20,47,60",transit
73244652,6396.01,8.2100724,1.37,4.558792,17.0,"20,47,60",false_positive
359629653,6397.01,1.6707289,0.707,2.998597,31.0,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,53,54,55,56,57,58,59,60",transit
353586703,6398.01,3.0043128,0.714,6.534039,19.0,"20,60",false_positive
287207371,6399.01,12.6427441,7.917,8.443948,29.0,"20,47,60",transit
88999533,6400.01,5.0358501,6.391,4.303691,19.0,"7,34,61",transit
150470555,6401.01,3.0199448,2.129,12.35953,22.0,"7,8,34,61",transit
265076459,6402.01,3.4053234,1.794,5.228446,30.0,"7,34,61",transit
94405787,6403.01,742.682809,5.052,12.885679,13.0,"7,34,61",transit
141395223,6404.01,3.7442969,1.378,7.564557,26.0,"7,34,61",transit
142908390,6405.01,6.7392054,0.839,5.63873,14.0,"7,61",transit
31605271,6406.01,2.2314165,1.255,19.292378,59.0,"7,34,61",transit
97925605,6407.01,8.9913818,6.905,3.610641,32.0,"7,33,34,61",transit
452867348,6408.01,8.0924283,2.047,23.820976,12.0,61,transit
97279971,6409.01,1.5304279,2.951,10.362704,111.0,"6,7,33,34,61",transit
142916753,6410.01,5.1491091,4.667,9.508045,30.0,"7,34,61",transit
106829921,6411.01,8.2165446,3.438,5.774071,13.0,"7,33,34,61",transit
176082442,6412.01,3.9802888,1.382,4.431234,13.0,"7,34,61",transit
170466784,6413.01,10.8310228,1.516,8.423159,17.0,"7,34,61",transit
169191182,6414.01,17.7607727,4.474,1.51131,20.0,"7,34,61",transit
157050713,6415.01,20.8380576,3.561,11.872053,18.0,"6,7,33,34,61",transit
106626059,6416.01,8.2330943,3.172,32.912852,47.0,"7,33,34,61",transit
95191643,6417.01,3.3458255,3.821,6.60504,60.0,"34,61",transit
36022284,6418.01,4.6478092,3.454,10.141305,48.0,"7,34,61",transit
144037593,6419.01,4.160454,2.572,11.29483,20.0,61,transit
143526233,6420.01,6.9615164,2.403,7.071579,20.0,"7,8,34,61",transit
107617930,6421.01,3.750778,3.127,15.243848,28.0,"7,34,61",transit
140740440,6422.01,3.7521603,2.1,5.958555,16.0,"7,34,61",transit
141458054,6423.01,1.364829,1.25,5.075719,15.0,"7,34,61",transit
98159959,6424.01,2.0396825,2.473,4.819406,14.0,"7,33,34,61",transit
107776260,6425.01,12.1422411,3.453,4.988457,24.0,"7,34,61",transit
142420436,6426.01,3.8801586,3.656,8.876249,19.0,"7,34,61",transit
22972676,6427.01,18.372561,4.807,4.690727,17.0,"7,8,33,34,61",transit
238914510,6428.01,1.6763835,1.509,14.50637,66.0,"1,5,6,7,8,11,28,32,34,35,38,61",transit
348501452,6429.01,2.4257176,2.581,2.015911,11.0,"34,61",transit
50211272,6430.01,3.6024986,2.055,22.812618,12.0,61,transit
54141697,6431.01,3.5423487,1.35,3.802384,10.0,"7,34,61",transit
141933255,6432.01,3.356169,1.434,8.110265,23.0,"7,34,61",transit
266486214,6433.01,9.6355,3.178,4.749612,14.0,"34,61",transit
